#{"t_start": 1730106924.3697333, "env_id": null}
r,l,t,d
-10227.383358,318,3359.834992,8.956804540416973
-10012.888277,320,3362.221142,8.783920703826206
-16887.152223,1609,3374.366488,1.581137728435848
-10071.371811,323,3376.74193,8.747233780954742
-20631.715923,2165,3393.040289,1.6119103810156061
-10251.94664,312,3395.411664,9.055075261215256
-15816.744952,1324,3405.244723,1.4534819391959695
-18135.072424,1640,3417.476973,1.4144682075343717
-9956.13019,314,3419.85952,8.79712161523274
-16274.421074,1300,3429.597286,1.4978246643668716
-15029.47812,1198,3438.504869,1.4453018981865378
-9931.673976,310,3440.789863,8.898952472365698
-10081.057828,325,3443.183857,8.706949978537452
-16068.479779,1267,3452.620226,1.4949696675165032
-13404.857828,618,3457.26098,6.0832871180520485
-17024.715327,1295,3466.944844,1.4451837178594267
-10433.487651,319,3469.330749,9.045820357352959
-11429.582633,340,3471.841263,9.107018423623748
-9788.820237,312,3474.232184,8.811066790795298
-9780.314907,303,3476.524312,8.9191881446553
-10020.162734,312,3478.845095,8.916219616294773
-15345.271055,1214,3487.857495,1.542452462513764
-9939.425486,308,3490.152506,8.961637107212702
-10456.730691,342,3492.741368,8.679004138009088
-10266.530944,320,3495.151319,8.899125935926953
-14847.103147,1114,3503.424179,1.5265400644512779
-11114.360077,335,3505.96718,9.092722392046571
-9926.320264,317,3508.359342,8.814723111983014
-9819.03294,305,3510.647299,8.88632759343402
-10144.131913,309,3513.007785,9.00875050266224
-13903.366762,611,3517.617863,6.113939818253965
-11130.867511,337,3520.165958,9.079766900844815
-15577.046742,1115,3528.561634,1.5600842233101342
-17361.806987,1149,3537.132426,1.4771763732672651
-10229.445764,323,3539.520419,8.76379448178667
-14071.649648,660,3544.501515,6.101799788026483
-14831.202786,1125,3552.868409,1.5388781251017258
-10084.824731,311,3555.243404,8.968323426495896
-15107.385671,1154,3563.867761,1.4414629269457444
-17102.968142,1168,3572.589493,1.8309933449983138
-10026.758543,311,3574.997324,8.894278673945267
-9802.804646,302,3577.590502,8.943805574905602
-9906.548221,306,3579.891679,8.953519259847823
-9996.758958,307,3582.184793,9.009254634651723
-9886.090631,308,3584.491257,8.888965343358905
-9875.190092,308,3586.82399,8.856674717057674
-11375.544647,339,3589.368696,9.080762179964099
-14887.372008,1114,3597.725546,1.666597578783189
-9978.792795,320,3600.11827,8.728547832570133
-9880.472462,314,3602.515099,8.803318254792636
-16378.96721,1570,3614.356662,1.3927058358242457
-9964.327648,319,3616.812739,8.804280991058674
-10113.595677,315,3619.248919,8.893957025568026
-10322.25298,320,3621.594771,8.962825190407424
-10268.878992,318,3623.912715,8.983132313404937
-10085.078272,312,3626.256729,8.96345861476439
-9939.46603,315,3628.604193,8.80560062545418
-10506.184237,342,3631.149403,8.670860854718796
-16177.87892,1677,3643.613397,1.4233986009444388
-16755.326273,1516,3654.999888,1.411891915567864
-14796.840592,1219,3664.160152,1.4244226452755058
-10183.188544,319,3666.579697,8.8329923893779
-10063.996388,324,3668.987994,8.769180625966717
-10909.042718,331,3671.531148,9.060870621165108
-11734.759511,346,3674.106171,9.110084534376766
-16203.792372,1435,3685.155643,1.592987739963049
-9668.25428,302,3687.418015,8.934567308683631
-15846.142535,1435,3698.127818,1.494204515563097
-15475.374579,1420,3708.760187,1.4497129963209927
-16082.491222,1657,3721.127601,1.4696568082128905
-12533.081967,440,3724.399192,9.88981492649509
-9900.130559,321,3726.759669,8.796369578733929
-9843.004917,318,3729.099813,8.714817949958146
-15409.764004,1326,3738.993909,1.75903138114242
-25633.156412,5001,3776.309786,1.3764825103063882
-17915.407061,1518,3787.583751,2.473944247349146
-10254.672757,322,3790.036937,8.861795743241967
-11524.375432,344,3792.624422,9.079267397060525
-15999.037123,1370,3802.817868,1.778086549539888
-16318.303583,1500,3814.022891,1.6573197942815485
-16376.305945,1427,3824.613329,2.9829017228442156
-32706.758705,5001,3862.067408,3.070144819862074
-11449.313286,341,3864.622373,9.0912502815645
-33851.582411,5001,3902.107952,3.2037592102651087
-14307.816965,862,3908.591821,3.2832732106741673
-32446.868068,5001,3946.284483,2.6240377602076643
-17216.968558,1873,3960.401766,3.225456037141188
-11198.959297,334,3962.952825,9.09194748248702
-16226.124075,1457,3974.822072,3.5003533253006838
-15837.486275,1485,3986.426937,3.565838146812389
-34555.915921,5001,4030.507336,2.0589109307450033
-11268.26197,338,4035.017056,9.067206499998717
-14756.457257,862,4046.126439,5.531839114181394
-10280.692034,320,4050.287235,9.024518218526044
-17725.159732,1456,4068.814497,3.6101719315590537
-17753.952925,1581,4089.148547,3.6357255998433686
-16878.888623,1086,4103.065814,3.7309210632662975
-15292.351678,1152,4117.478347,3.452465537946697
-14582.719198,968,4130.03755,3.5395014317242435
-13801.619638,899,4141.670633,3.3744287208621424
-10836.063682,327,4145.877553,9.079223358225967
-9884.015539,307,4149.399505,8.89047116469146
-9973.671265,310,4153.439614,8.88569633780625
-30877.27827,5001,4217.436028,1.8954443510380836
-10862.820265,329,4221.674827,9.104092540814818
-14645.549845,966,4233.876687,2.7290216470560087
-10090.290774,315,4237.858728,8.853760883461547
-13635.297275,915,4249.829139,3.0429401462056833
-10977.760699,336,4254.131314,8.971698330065074
-10235.695072,315,4257.853412,9.053191721962541
-10394.134202,336,4262.179269,8.714612627584277
-30566.834453,5001,4325.493997,1.6007338103939517
-17860.276843,1203,4340.562641,3.4817924594286502
-10088.721443,315,4344.610036,8.82374417727263
-10499.229386,319,4348.758577,9.03719905166484
-23663.289805,2972,4386.189312,2.1791024544746382
-16782.379718,1378,4404.056055,1.001511542686802
-10024.690064,325,4407.565232,8.768423571772916
-10711.72004,323,4411.750386,9.084160345117864
-14589.319597,1183,4426.987399,1.85870531401412
-14434.672862,1029,4440.103486,3.080614531274652
-13990.598406,623,4448.092486,5.9828372887978
-25915.177395,5001,4511.492566,1.788242768997226
-14856.009484,920,4522.456351,5.791155771839483
-10659.43083,333,4526.833975,8.91688137605417
-10487.56259,342,4531.184354,8.744635602649923
-14410.019709,709,4540.365226,5.619549078485507
-14540.671118,859,4551.45808,6.1260450330919305
-13012.787133,605,4559.22976,6.107784277917709
-13896.771049,729,4568.163374,5.911327573942717
-21211.946419,1053,4581.478727,5.662562946747103
-13854.938886,652,4587.231445,5.784199581019228
-17892.868783,1325,4603.097876,1.3609145957032296
-16285.861571,1308,4619.855973,1.5853385152028323
-12872.465028,614,4627.759738,6.02923282556864
-14054.370351,978,4640.410443,1.6725617401086526
-15321.408206,1251,4656.642443,1.2139634040517107
-14921.113124,1131,4671.279213,1.1218627230125802
-15855.906645,1153,4685.94679,1.1613455778690824
-10266.576029,334,4690.197969,8.730472454060683
-9947.442376,314,4694.243562,8.822697689064423
-9991.4025,323,4698.412949,8.75466419969128
-14638.665704,1153,4713.290031,0.9776308850677468
-15555.921604,1285,4729.561666,1.0979071979266288
-15038.198964,1065,4743.417648,1.4781780970585459
-13786.951427,616,4751.361237,5.935228220241237
-9876.175399,310,4755.38825,8.876996893927897
-9985.833385,309,4759.414601,9.025694836194685
-10041.30258,322,4763.477479,8.798057717450957
-9680.511449,308,4767.42611,8.840862034364536
-11142.776176,336,4771.804507,9.078633093846474
-14830.314712,1135,4786.220173,0.9857314034950777
-15998.892894,1105,4800.337727,1.5722316651994317
-10110.600967,315,4804.402904,8.942927905954862
-9841.786236,306,4808.367145,8.915507979266506
-13940.88303,622,4816.407045,6.012021292946191
-15087.409602,1253,4832.382617,0.7859918798310301
-15950.126975,1121,4846.83516,0.9021874373609546
-12108.123606,389,4851.875736,9.019394910386723
-15713.379755,1154,4866.460677,0.665118679225014
-13966.482376,621,4874.030871,5.997634743178829
-10229.821165,322,4878.142062,8.840803086365042
-11025.609919,339,4882.580468,9.01973086435996
-13302.170997,626,4890.6444,6.013220345337869
-14834.917189,1124,4905.141112,0.6640709950064803
-10856.598112,336,4909.515776,9.019737864148425
-14717.105838,1090,4923.572235,2.104752607513896
-12497.413047,583,4930.96227,6.128654240068219
-14891.464184,1072,4944.916902,1.5074466257555188
-14012.621804,610,4952.876776,6.068542359333826
-11037.404289,353,4957.472689,8.748733203494162
-14500.614844,1158,4972.452885,0.6381573604959995
-18283.186346,1350,4989.45673,0.5335582557190078
-13040.647639,611,4997.42138,6.023138207925144
-13121.393207,612,5004.788863,6.0983996751560134
-12691.472339,600,5009.345707,6.091392543027316
-12634.936669,603,5013.310541,6.1089659230891815
-12765.79942,602,5017.309013,6.123508108335017
-14704.982483,1091,5024.430458,1.4588765846364988
-13019.55741,613,5028.471578,6.05473594126276
-10666.750612,321,5030.562352,9.07710113250889
-13922.121301,616,5034.626791,6.107180052552341
-14767.618189,636,5038.733335,5.969103816268651
-12461.336042,594,5042.667092,6.120523367785291
-13523.116632,628,5046.785086,6.1219796216414855
-12795.056904,619,5050.830057,5.996402773114812
-13856.871341,609,5054.900329,6.123931864161156
-9800.34985,310,5057.026707,8.824208348468595
-15010.717487,617,5061.530628,6.070475068908189
-13913.399457,1087,5073.846539,0.6878519054285659
-14953.870463,1096,5088.085655,0.711816942321569
-14062.019539,1099,5102.163976,0.5159776195664783
-15138.265524,1096,5116.387511,0.8759884106213229
-10129.198596,313,5120.104125,8.97542391663006
-14353.745041,1090,5134.130092,0.5367824448508932
-15149.845067,1086,5148.096412,0.6936728891672721
-16088.759148,1111,5162.351938,0.3974661956623116
-13690.035555,1070,5175.666463,0.5009383946198323
-13384.813115,642,5184.011529,5.852191813791508
-12861.539937,417,5189.430878,9.145712816705597
-11064.828991,341,5193.825679,8.711971044174744
-10069.800401,317,5197.917104,8.781928798239617
-14337.286453,649,5206.315819,6.102258261881262
-10052.04158,310,5210.313548,8.972460664921156
-11008.061425,347,5214.874423,8.784026595574822
-14198.033954,1081,5228.980407,0.3738703258300185
-14106.678,1090,5243.056159,0.31116590143993117
-10881.592249,347,5247.521971,8.742453753975928
-12934.844327,1099,5261.767957,0.272693891296262
-13530.013108,1102,5276.029546,0.2756843748042135
-10141.852883,315,5280.071335,8.92424913092293
-14400.681822,1095,5294.157827,0.273841219244011
-12290.552724,406,5299.381619,9.095644737277109
-14411.954718,1153,5314.280024,0.2707952038432998
-13323.879217,1101,5328.364991,0.26500384469804134
-14839.958826,625,5336.371932,6.127683065458976
-13410.566727,1113,5350.823329,0.27659190941029677
-9810.185623,301,5354.696803,8.937261250323376
-14291.522065,1138,5369.45206,0.27717426555456015
-14242.928746,1189,5384.447399,0.27561037429870594
-14255.687997,1246,5400.468695,0.27294131126047316
-13566.583028,636,5408.306139,6.1228884481039465
-13712.115559,1116,5422.707616,0.2732745186494229
-15043.751235,1408,5437.931488,0.26798071050217304
-13871.662832,1181,5445.688085,0.2734911096440848
-14541.901029,1366,5454.781399,0.2696652228564959
-13884.369853,1194,5462.559999,0.26639896686366105
-14890.028622,673,5466.977961,5.840385820184321
-10086.659063,319,5469.033133,8.808669447054971
-13931.96461,643,5473.254963,5.909797527660665
-10447.576716,335,5475.459727,9.177889856852905
-10647.059234,342,5477.695863,8.753226036393848
-16739.870839,681,5482.150118,8.500809870710405
-13571.709596,636,5486.34147,5.947113925024467
-14085.977732,615,5490.3594,6.131056701374998
-10495.952293,355,5492.706348,8.842996275254272
-13420.794092,637,5496.916502,5.923069222022418
-12440.073065,594,5500.809771,5.962867414664257
-14470.914938,1117,5508.157485,0.2703794853663578
-13366.855522,1068,5515.162074,0.26799155366774924
-10227.85141,326,5517.272048,8.736928079490347
-17120.884226,1296,5525.794415,0.26505579867879997
-14245.421669,1055,5532.697063,0.26936825878888787
-10511.099487,316,5534.732865,9.043879909309634
-13892.47602,1121,5542.066344,0.27044482421778376
-14714.369053,621,5546.14496,6.0486797352183
-15146.774388,669,5550.522485,5.845176389412816
-13420.935947,1069,5557.656528,0.26474173514670024
-13352.784559,634,5561.794418,5.831283756394326
-13385.691194,1060,5568.770432,0.2671351720742218
-13208.492681,612,5572.829281,6.057579869649825
-12860.349524,616,5576.948942,5.951199892258479
-15603.672985,984,5588.701743,6.114566230973474
-13170.186434,600,5596.419081,6.1263340633357295
-13241.882737,1082,5609.851244,0.26743671954263415
-13575.053426,624,5617.893631,6.115642872662919
-14083.582881,608,5625.635587,6.053348662611448
-12839.406743,599,5633.363703,6.0350938468281
-13256.663648,1173,5648.383638,0.2771789413532717
-13873.009827,1129,5662.499413,0.27707430275594735
-13661.127105,604,5669.857011,6.099611575790888
-14195.129246,1258,5685.930024,0.26626591194875376
-10959.454803,355,5690.462983,9.006193603074186
-14778.52367,1084,5704.380008,0.2685934778533369
-14645.308733,1246,5719.632851,0.2770259954317056
-12748.529109,605,5727.365937,6.026196953593294
-13291.380869,611,5735.264017,6.072082756009759
-13699.21943,1165,5749.611042,0.27586098995996594
-14485.529253,618,5756.982346,5.955400049232843
-13747.565423,609,5763.797415,6.129166449833702
-13594.331715,628,5768.989912,5.9048130055855355
-10150.897807,327,5771.660286,8.700508005737033
-13620.163237,622,5776.818658,6.129798105569789
-14640.763448,1211,5786.554615,0.2762405037479426
-13474.756379,1123,5795.556843,0.27531366372892097
-13313.133715,1100,5803.57977,0.27083099543437766
-14984.60874,663,5809.493344,6.124908297008346
-13877.982513,622,5814.313582,5.845196488918719
-15680.817634,639,5819.169554,8.746107327088039
-16224.151103,1314,5828.800536,0.2712247799618537
-13752.938349,1047,5836.335872,0.41257188561583646
-15150.214248,990,5843.361238,1.3399755871187424
-13285.624131,620,5847.752062,6.128903923123913
-18005.174782,1173,5856.071576,1.503014530585627
-14144.218428,1001,5863.168167,1.2238558864422027
-10255.911138,334,5865.767734,8.748623733874435
-11105.993877,347,5868.428691,9.184527793675564
-10317.693664,315,5870.802031,9.077713453807982
-13794.680085,1011,5878.492165,1.2585813784292543
-13920.99385,602,5883.138189,6.119558311218796
-12260.530058,401,5886.134954,8.911208880192241
-12608.782439,594,5890.648209,6.132944635875125
-13541.327858,964,5897.907627,1.4555844614094884
-13805.386856,981,5905.224826,1.4446993566312283
-12775.728903,609,5909.806514,6.131461976785049
-13291.750988,954,5916.972456,1.5341306760943494
-13667.649892,989,5924.370221,1.5191233162760311
-13115.812841,948,5931.867204,1.55033875747734
-14760.486944,1227,5941.109627,1.4931999053462115
-13314.426978,626,5945.849186,5.990046351679071
-13743.739588,984,5953.378366,1.4675138170548354
-14299.221599,978,5960.846239,1.8009405453973244
-14763.805997,986,5968.350121,1.6401436800273517
-15224.335141,1085,5976.717896,1.620723345408407
-14172.131009,975,5984.202401,1.5503538098163352
-10290.363213,328,5986.713976,8.921817464443913
-12519.437391,588,5991.155671,6.124548317390915
-16441.750907,1185,6000.035497,1.3540211608198187
-14390.090597,464,6003.594403,9.079080031950433
-14822.976497,1068,6011.689088,1.0905673685293373
-11197.489686,345,6014.261163,8.88837712025921
-14768.564081,605,6018.841379,6.084051538023939
-14587.567858,1075,6027.631765,1.3874026205755081
-15392.309892,1098,6037.156263,1.3949964360283347
-12640.689292,597,6041.882017,6.118873978392513
-15372.804787,1063,6049.945827,1.3573886314868908
-15128.549644,1054,6057.890667,1.1308010035644838
-15876.735638,1085,6066.066088,0.8897245841332091
-13949.06077,1052,6073.988662,1.0580868520371576
-13176.143559,604,6078.515072,6.0920071507969205
-15436.307435,1119,6086.977108,0.6863688278199405
-14242.967024,1065,6094.940185,0.874275392807307
-13321.369238,587,6099.313767,6.125765963309732
-13839.722551,1071,6107.555129,0.8028030556615485
-14374.272602,1058,6115.548465,0.9936401429692343
-12496.851201,583,6119.991732,6.123440604506892
-13529.514721,617,6124.621027,6.098527933277395
-13533.632182,601,6129.200925,6.131776071678341
-13481.578202,589,6133.693858,6.0675072824582745
-13884.056352,599,6138.293298,6.123251535270344
-12703.753125,594,6142.875022,6.131519573194466
-14543.385554,640,6147.723134,6.133169739808455
-14106.894746,1056,6155.587542,0.7023002907302385
-13629.851964,615,6160.145154,5.9558170638473715
-14106.624328,643,6165.025114,6.126518111723698
-14371.695016,1066,6173.073775,0.6765900660957197
-15711.222744,1104,6181.4101,0.7902349543334795
-14452.537027,604,6185.978802,6.124952653659797
-12344.233086,590,6190.431269,5.862534243858539
-13768.225285,592,6194.85865,6.115157584551467
-13022.72878,610,6199.546342,6.095261751446288
-15353.057018,1112,6207.887846,0.5179467878616728
-13440.55112,614,6212.507891,6.125500995608367
-14174.105622,600,6216.998815,6.0324318707882485
-14085.076816,1065,6225.07779,0.6394433437068521
-15563.619522,1101,6233.376958,0.6073125735872151
-14786.958895,1110,6241.755566,0.602005609968699
-15193.501311,559,6246.05395,8.955835089194904
-13925.642064,593,6250.523296,6.120834332951598
-15065.63886,663,6255.524088,6.023847649387227
-13823.160332,603,6260.07307,6.128587169839555
-14137.033918,601,6264.553897,6.1306981453771305
-12778.909577,594,6269.056337,6.077032206853474
-14459.892332,636,6273.878775,6.122660273516418
-15844.528357,1137,6282.544123,0.5570656831611299
-12414.707819,593,6286.976252,6.049980572761795
-13800.553486,597,6291.45731,6.082305304980574
-12715.163883,596,6295.918842,6.094957207361277
-16568.232705,1282,6305.626783,0.2740733166110517
-13217.926038,590,6310.061816,6.115442018621541
-13584.701985,619,6314.754339,6.121715445268644
-12846.786384,598,6319.215225,6.109038993535947
-14510.542359,620,6323.852537,6.0651361458413975
-12581.773087,587,6328.339653,6.126313239982952
-13021.762613,605,6332.857607,6.080880373600425
-14449.10124,609,6337.608461,6.124701867135021
-13552.890411,612,6342.740586,6.127898565552858
-12698.667627,592,6347.227827,6.122498808853587
-13143.653751,587,6351.699874,5.9477674331925225
-12410.629498,577,6356.011955,6.058979673124024
-12601.607528,983,6363.484715,0.43093655061754715
-12728.319074,1061,6371.616925,0.2663429255998951
-12406.861825,589,6376.049947,5.905389575766479
-12924.47859,599,6380.600052,6.124735705471091
-11639.721128,980,6387.972847,0.27719770892842904
-11271.77115,980,6395.349554,0.2651651273687043
-14242.864925,615,6399.958969,5.814715701866948
-11977.688172,1001,6407.562994,0.26903831476425616
-11411.669829,976,6414.901824,0.2765068325010584
-11649.491427,994,6422.391447,0.2722396531308532
-11657.578242,963,6429.58526,0.2643290484088787
-12896.667731,987,6437.037828,0.2745152148086758
-12980.536211,1010,6444.633409,0.266567809257633
-12973.487691,1034,6452.528914,0.27687394282727246
-11717.698442,983,6459.946342,0.27240941667070484
-12575.20177,1034,6467.768485,0.2749944189996111
-11503.203786,965,6475.114816,0.27329431900965345
-11760.688968,963,6482.340435,0.2656065632128229
-12229.195605,988,6489.854159,0.2658580615432032
-13075.581292,983,6497.289786,0.2666072776851814
-12109.552179,966,6504.633708,0.27115201162024405
-12019.652171,984,6512.178183,0.27680270880993535
-11685.315861,971,6519.509725,0.27370575627359595
-11984.09358,1003,6527.099546,0.2759404583970162
-11415.145002,983,6534.436908,0.2751470982823746
-11588.525494,994,6541.965009,0.26765249009752573
-11783.083205,1011,6549.573673,0.2673983953560669
-11999.992407,988,6557.041711,0.271512969103011
-11513.541432,966,6564.36797,0.2684527123772667
-13693.266485,986,6571.797936,0.2763101759839826
-13938.697235,1015,6579.572825,0.27361978281276395
-11576.871096,971,6586.949488,0.27604033623601326
-11657.702874,982,6594.325599,0.273376365194157
-11875.38797,1022,6602.142386,0.27706538710698625
-12029.775324,972,6609.40809,0.27427363930103704
-11286.422346,987,6616.877349,0.27267334331214765
-11662.060075,995,6624.383857,0.27325800731313954
-11670.672423,984,6632.474247,0.2709355049896497
-13327.723972,991,6639.594509,0.2694571488812312
-11590.292044,983,6646.839007,0.27585504124853333
-11948.563211,992,6656.949435,0.27165311888751215
-11486.034315,981,6664.610213,0.2753794431753804
-12024.547308,986,6672.968914,0.27183699283885593
-11788.747325,996,6680.477837,0.2710222786658368
-13012.331696,1021,6687.849926,0.2705137267225249
-11874.52907,981,6694.921872,0.2769788708948563
-11675.51519,972,6701.828352,0.2753941481147601
-12820.193005,978,6708.835843,0.27637587480434234
-13529.011423,997,6715.955091,0.27270367399715567
-12817.82911,991,6722.951011,0.27659936501266785
-11921.593858,964,6729.848274,0.273986926155818
-11884.546624,963,6736.697733,0.26996931318105744
-11554.552406,979,6743.674415,0.2715722205681132
-11908.500731,980,6750.679307,0.2671664635419817
-12280.393704,985,6757.716272,0.2708387588067401
-11783.002708,965,6764.545542,0.2752502305501755
-12331.487291,1001,6771.637875,0.27126716113046156
-13579.459821,1011,6778.836055,0.27175287485900546
-12800.946224,1001,6785.951001,0.2721920849222241
-11869.112831,983,6792.995757,0.27047516440039
-11885.371581,965,6799.84267,0.27350194423457014
-11300.984687,963,6806.678129,0.27722100117242876
-13560.828158,971,6813.584055,0.2818262872516537
-11807.910998,947,6820.473576,0.26824628605979
-12436.504647,999,6827.481802,0.274426746710418
-13284.148941,989,6834.552128,0.27350357051039964
-11307.426192,957,6841.326601,0.2747547123085633
-12791.539751,1025,6848.641774,0.2759036739069457
-13194.781879,1039,6856.064356,0.27380891943691177
-12406.674327,994,6863.160589,0.26754916663323497
-11946.605585,977,6870.122289,0.27271752388241083
-13232.71764,1010,6877.308648,0.2671533783095174
-14103.36866,1003,6884.4036,0.2669376282085282
-12363.57107,1002,6891.488801,0.2654011722581712
-15712.330744,1093,6899.295263,0.3812556151921709
-15365.451619,1014,6906.46303,0.3940875664873084
-13774.491278,1027,6913.76364,0.34690244364928513
-14593.965305,1130,6921.741417,0.5698678333925944
-14567.468091,1104,6929.683607,0.7704020531895046
-13021.55133,969,6936.627935,0.3185399305952413
-14355.915776,1016,6943.892689,0.35226001511790983
-13997.857496,1074,6951.543276,0.33444540748569085
-12792.587801,1001,6958.651438,0.2697469028884153
-15020.357025,1001,6965.800681,0.3880994683618547
-11570.276603,967,6972.715641,0.2665728741477694
-13435.905169,950,6979.477302,0.5894632669390483
-15061.736002,1028,6986.735757,0.2733886457165786
-15217.717807,1030,6994.027261,0.5922631903748766
-15049.552798,986,7001.029057,0.5894947744123064
-13400.253442,996,7008.118924,0.6030867545065746
-14031.955676,987,7015.204491,0.4405889516833867
-12977.433143,968,7022.067208,0.27251502874714306
-12616.841784,982,7029.023606,0.29314584624891576
-11569.08705,960,7035.867915,0.2749077947648051
-10944.512094,331,7038.221865,9.042452535254773
-16324.202908,1041,7045.587055,0.27483101824907125
-14714.051664,1011,7052.801461,0.26921968197837604
-12228.023762,977,7059.713886,0.2763441568388169
-11754.12888,968,7066.563613,0.26773132767571495
-11472.733234,956,7073.265747,0.2755435892311297
-11465.324106,965,7080.104881,0.27062002597755086
-12342.724124,523,7083.81415,6.08732666204385
-11755.645331,959,7090.600473,0.2668456173581391
-12249.388315,961,7097.410637,0.2671600879559411
-12019.070336,966,7104.211061,0.2695333594320627
-12793.619384,977,7111.128564,0.2669917292260996
-12817.645791,974,7117.999548,0.26538110369136964
-13026.623629,1043,7125.410187,0.2689985726261779
-11555.878711,964,7132.328341,0.27506513120886356
-13293.9589,983,7139.348935,0.2680362803290724
-11380.097166,962,7146.182177,0.2678516935973267
-12261.138279,1025,7153.44359,0.2718112089486653
-11611.187736,968,7160.399724,0.27449961635101566
-9844.999685,312,7162.594808,8.857776899683813
-12467.659043,987,7169.625037,0.276111393021681
-12301.288565,997,7176.816825,0.26693878985971936
-11670.405086,971,7183.812422,0.2768807760655546
-11417.254459,521,7187.53223,6.0058541427286585
-12509.531406,989,7194.591007,0.27610669444772773
-11433.677483,961,7201.387961,0.2690851938584279
-11305.370926,522,7205.175623,5.93579851860898
-12542.505786,986,7212.300787,0.26546747890284694
-11862.033679,976,7219.286072,0.2726665971397808
-12230.452881,979,7226.234833,0.27104777793991003
-11511.566997,959,7233.037613,0.2673263057246412
-11815.574777,532,7236.841027,5.98945397050079
-11382.926779,959,7243.617218,0.26548771248410724
-12040.336831,1014,7250.824941,0.26860937066539664
-11250.594318,956,7257.569124,0.27456832356994043
-13182.522593,1019,7264.762565,0.2683897106532878
-11543.448045,960,7271.560513,0.2758028021302696
-14177.677062,998,7278.634891,0.2649117536899188
-11354.178084,956,7285.38209,0.27606534648085623
-12868.108282,968,7292.206156,0.27382767341177017
-11310.958248,962,7298.967897,0.2720132102493857
-11507.134898,973,7305.833333,0.2713239820251328
-11248.170302,949,7312.560745,0.2662087661816043
-11243.15879,963,7319.340879,0.2697449380000231
-11367.45676,964,7326.131846,0.2659067378406686
-14026.755685,987,7333.146268,0.26958449099366594
-11122.254133,951,7339.86081,0.2708088481093297
-11120.53908,956,7346.661649,0.2655493809788821
-10223.716481,324,7348.94462,8.797743470567703
-11213.708443,954,7355.704197,0.2657194394968816
-11194.032432,952,7362.416678,0.2700676571079022
-12600.011266,959,7369.166494,0.2747584855828501
-12672.209339,962,7375.986655,0.26358134362477365
-11601.173558,964,7382.822322,0.2652059903502687
-13837.890095,986,7389.736044,0.2750987129510163
-11143.574371,951,7396.481771,0.27382978918866635
-11163.765604,951,7403.223238,0.2718434479771221
-11379.637007,943,7409.850857,0.2673862060117365
-11465.771071,938,7416.48375,0.271056143401444
-13045.591725,991,7423.435557,0.2677509484670779
-11461.354962,957,7430.185989,0.2671679202470243
-13069.817723,1171,7438.457081,0.27557031186544045
-11954.113313,974,7445.398694,0.2721074935031188
-11212.383025,933,7451.993931,0.2761061169284663
-11413.794645,964,7458.809072,0.2749904152308782
-12519.036672,1006,7465.917494,0.27437679670244747
-13824.735694,990,7472.858353,0.2736602793802423
-12185.042276,963,7479.690182,0.2758902787421403
-11214.976568,955,7486.407571,0.27370483356603925
-13628.759942,979,7493.342439,0.27050435426297154
-10931.053925,948,7500.05355,0.27658779979988285
-11130.23252,954,7506.790158,0.26455906990094613
-11121.21597,955,7513.560552,0.27197012128190223
-11391.420109,960,7520.564901,0.26610603481031864
-11743.307196,982,7527.612949,0.2747855013563327
-11361.641464,957,7534.366962,0.2649949543660014
-13029.015357,970,7541.231209,0.2751794217357871
-12572.762731,996,7548.290534,0.2660781616501884
-11541.556006,962,7555.122345,0.27529295326852893
-12375.902949,971,7562.079999,0.26881539105360236
-11294.176577,968,7569.170081,0.27261135927175284
-12679.069407,974,7576.221037,0.27104258456571106
-11248.013058,962,7583.011334,0.26637167129538714
-13090.933691,971,7589.977749,0.2701000804726732
-11061.272173,954,7596.714688,0.2733136004313383
-11221.45014,957,7603.482803,0.27038515949752684
-11976.75088,992,7610.495607,0.2690397510984616
-12001.047061,967,7617.398936,0.2756804417645006
-11534.44438,974,7624.263714,0.273044079300656
-11624.275528,945,7630.959176,0.2758765987235091
-12310.847591,992,7638.005658,0.2764274791811528
-12025.986005,983,7644.938958,0.27356101990066084
-11703.448156,969,7651.810455,0.2643405186536359
-11101.697487,953,7658.599123,0.26536309227833477
-11050.025994,949,7665.277137,0.2688427135793706
-11440.86266,965,7672.141946,0.26914379827528134
-12304.519331,959,7678.956652,0.26861731027532937
-11139.454292,966,7685.829787,0.27449348327045314
-12214.132487,980,7692.715528,0.2709775173352745
-11138.679911,952,7699.48364,0.2752853419778992
-12121.648475,946,7706.172817,0.272563385849544
-12378.413535,985,7713.5003,0.2663298494148926
-12225.946317,948,7720.189971,0.26907927470522985
-11210.983628,965,7727.165407,0.26873596377441955
-11239.976105,964,7733.942703,0.27562593835192706
-11804.645283,972,7740.816256,0.2664030011307322
-11194.000411,957,7747.673976,0.27397131525088414
-11016.975149,954,7754.422689,0.2683287546699547
-11033.695468,944,7761.174402,0.27661418055725207
-11224.301526,958,7767.937342,0.2701241991979923
-11408.917555,955,7774.701264,0.2764726315532638
-11823.697483,980,7781.676504,0.26518431111479335
-13290.764745,1038,7789.075814,0.2704196471481589
-12323.218778,952,7795.752955,0.2650293754660514
-11001.210658,951,7802.493249,0.2700310595746625
-11749.380156,967,7809.354514,0.27710589638957883
-10916.540731,952,7816.12749,0.2713174329834899
-11675.774484,971,7822.970313,0.2707775947583322
-11014.245892,952,7829.690697,0.27641837619739135
-11479.368255,954,7836.428895,0.2737037203798568
-11298.59458,958,7843.205533,0.27664915665641016
